id,run_time,status,abort_reason,duration_ms,signals_scanned,signals_approved,node_summary,created_at
1107,2026-07-19 14:22:48.145211+00,OK,,13501,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T14:22:34.609609+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 14:22:48.145425+00
1108,2026-07-19 14:28:45.375206+00,OK,,57096,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T14:27:48.188695+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""unknown"", ""cleanup"", ""pre_flight"", ""rank"", ""scan"", ""upsert"", ""snapshot"", ""state"", ""gate"", ""invariants""]}}",2026-07-19 14:28:45.375393+00
1109,2026-07-19 15:40:00.901549+00,ABORTED,pre_flight_failed,1024,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 15:40:00.902213+00
1110,2026-07-19 15:49:36.472139+00,OK,,275398,2,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T15:45:00.980883+00:00"", ""upserted"": 1, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""state"", ""pre_flight"", ""rank"", ""unknown"", ""upsert"", ""invariants"", ""snapshot"", ""scan"", ""gate"", ""cleanup""]}}",2026-07-19 15:49:36.474112+00
1111,2026-07-19 15:55:05.935221+00,ERROR,,29154,0,0,"{""result"": {""reason"": ""connection to server at \""vlthr-postgres\"" (172.18.0.4), port 6543 failed: Connection refused\n\tIs the server running on that host and accepting TCP/IP connections?\n"", ""status"": ""ERROR""}}",2026-07-19 15:55:05.936155+00
1112,2026-07-19 16:04:17.798457+00,OK,,251043,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T16:00:06.335012+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""state"", ""pre_flight"", ""rank"", ""unknown"", ""upsert"", ""invariants"", ""snapshot"", ""scan"", ""gate"", ""cleanup""]}}",2026-07-19 16:04:17.801504+00
1113,2026-07-19 16:22:42.644633+00,ABORTED,pre_flight_failed,1171,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:22:42.6456+00
1114,2026-07-19 16:27:43.495269+00,ABORTED,pre_flight_failed,740,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:27:43.515204+00
1115,2026-07-19 16:32:43.767073+00,ABORTED,pre_flight_failed,202,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:32:43.767273+00
1116,2026-07-19 16:37:44.154364+00,ABORTED,pre_flight_failed,326,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:37:44.154528+00
1117,2026-07-19 16:42:44.62616+00,ABORTED,pre_flight_failed,407,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:42:44.629745+00
1118,2026-07-19 16:47:45.05061+00,ABORTED,pre_flight_failed,325,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:47:45.056209+00
1119,2026-07-19 16:52:45.438276+00,ABORTED,pre_flight_failed,311,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:52:45.438512+00
1120,2026-07-19 16:58:13.225731+00,ABORTED,pre_flight_failed,800,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 16:58:13.226004+00
1121,2026-07-19 17:03:13.627964+00,ABORTED,pre_flight_failed,288,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:03:13.628187+00
1122,2026-07-19 17:08:14.750349+00,ABORTED,pre_flight_failed,1012,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:08:14.754489+00
1123,2026-07-19 17:13:15.029095+00,ABORTED,pre_flight_failed,210,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:13:15.032705+00
1124,2026-07-19 17:18:15.523428+00,ABORTED,pre_flight_failed,420,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:18:15.525069+00
1125,2026-07-19 17:23:15.836079+00,ABORTED,pre_flight_failed,233,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:23:15.837845+00
1126,2026-07-19 17:28:16.149142+00,ABORTED,pre_flight_failed,226,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:28:16.151049+00
1127,2026-07-19 17:33:16.622392+00,ABORTED,pre_flight_failed,397,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:33:16.624564+00
1128,2026-07-19 17:38:17.101568+00,ABORTED,pre_flight_failed,368,0,0,"{""result"": {""reason"": ""pre_flight_failed"", ""status"": ""ABORTED""}}",2026-07-19 17:38:17.103857+00
1129,2026-07-19 17:43:48.175685+00,OK,,30978,0,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-19T17:43:17.154375+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 0, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""pre_flight"", ""snapshot"", ""cleanup"", ""state"", ""rank"", ""upsert"", ""scan"", ""gate"", ""unknown"", ""invariants""]}}",2026-07-19 17:43:48.178312+00
1130,2026-07-20 11:18:12.309631+00,OK,,13804,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:17:58.460656+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:18:12.309864+00
1131,2026-07-20 11:23:26.202829+00,OK,,13767,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:23:12.400765+00:00"", ""upserted"": 0, ""signals_ranked"": 1, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:23:26.206848+00
1132,2026-07-20 11:28:40.581518+00,OK,,14292,2,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:28:26.252096+00:00"", ""upserted"": 1, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:28:40.583855+00
1133,2026-07-20 11:33:58.945029+00,OK,,18299,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:33:40.611389+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:33:58.945252+00
1134,2026-07-20 11:39:15.0617+00,OK,,16033,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:38:58.994520+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:39:15.061952+00
1135,2026-07-20 11:44:30.554017+00,OK,,15425,2,1,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:44:15.088644+00:00"", ""upserted"": 1, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 1, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:44:30.554899+00
1136,2026-07-20 11:49:49.762879+00,OK,,19140,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:49:30.595724+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:49:49.763082+00
1137,2026-07-20 11:55:06.794497+00,OK,,16959,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T11:54:49.793294+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 11:55:06.794709+00
1138,2026-07-20 12:00:24.957936+00,OK,,18074,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:00:06.846847+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:00:24.960864+00
1139,2026-07-20 12:05:42.889667+00,OK,,17856,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:05:24.999723+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:05:42.891752+00
1140,2026-07-20 12:10:59.922756+00,OK,,16935,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:10:42.941733+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:10:59.92495+00
1141,2026-07-20 12:16:17.028417+00,OK,,17025,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:15:59.973664+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:16:17.028613+00
1142,2026-07-20 12:21:34.3461+00,OK,,17245,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:21:17.061942+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:21:34.348855+00
1143,2026-07-20 12:26:52.20135+00,OK,,17763,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:26:34.400581+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:26:52.203849+00
1144,2026-07-20 12:32:10.692481+00,OK,,18400,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:31:52.258640+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:32:10.692691+00
1145,2026-07-20 12:37:28.727953+00,OK,,17977,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:37:10.722360+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:37:28.728736+00
1146,2026-07-20 12:42:46.788906+00,OK,,17986,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:42:28.762414+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:42:46.789116+00
1147,2026-07-20 12:48:03.291555+00,OK,,16417,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:47:46.844222+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:48:03.297859+00
1148,2026-07-20 12:53:21.447583+00,OK,,18039,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:53:03.369543+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:53:21.447845+00
1149,2026-07-20 12:58:38.611955+00,OK,,17087,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T12:58:21.490081+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 12:58:38.612449+00
1150,2026-07-20 13:03:55.682558+00,OK,,16972,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:03:38.679422+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:03:55.682753+00
1151,2026-07-20 13:09:11.357202+00,OK,,15599,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:08:55.729281+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:09:11.357416+00
1152,2026-07-20 13:14:28.520873+00,OK,,17087,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:14:11.396761+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:14:28.522974+00
1153,2026-07-20 13:19:45.594014+00,OK,,16999,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:19:28.567135+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:19:45.594263+00
1154,2026-07-20 13:25:03.823188+00,OK,,18115,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:24:45.662705+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:25:03.823394+00
1155,2026-07-20 13:30:22.690895+00,OK,,18758,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:30:03.897849+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:30:22.691113+00
1156,2026-07-20 13:35:40.916964+00,OK,,18110,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:35:22.758311+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:35:40.917187+00
1157,2026-07-20 13:40:57.96739+00,OK,,16921,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:40:40.994197+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:40:57.96762+00
1158,2026-07-20 13:46:16.360845+00,OK,,18293,1,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:45:58.039268+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 1, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:46:16.361029+00
1159,2026-07-20 13:51:34.024298+00,OK,,17574,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:51:16.402840+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:51:34.024524+00
1160,2026-07-20 13:56:51.209666+00,OK,,17111,3,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T13:56:34.058840+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 3, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 13:56:51.209893+00
1161,2026-07-20 14:02:09.888876+00,OK,,18606,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:01:51.249668+00:00"", ""upserted"": 0, ""signals_ranked"": 4, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:02:09.889079+00
1162,2026-07-20 14:07:26.120542+00,OK,,16109,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:07:09.972758+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:07:26.120777+00
1163,2026-07-20 14:12:40.776313+00,OK,,14560,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:12:26.184049+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:12:40.77654+00
1164,2026-07-20 14:17:57.342762+00,OK,,16500,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:17:40.818165+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:17:57.342988+00
1165,2026-07-20 14:23:13.960645+00,OK,,16547,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:22:57.379156+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:23:13.962173+00
1166,2026-07-20 14:28:29.32049+00,OK,,15249,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:28:14.025876+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:28:29.322112+00
1167,2026-07-20 14:33:45.200949+00,OK,,15767,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:33:29.386858+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:33:45.201288+00
1168,2026-07-20 14:39:01.164374+00,OK,,15852,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:38:45.268035+00:00"", ""upserted"": 0, ""signals_ranked"": 3, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:39:01.164571+00
1169,2026-07-20 14:44:15.631011+00,OK,,14346,2,0,"{""result"": {""status"": ""OK"", ""run_time"": ""2026-07-20T14:44:01.241892+00:00"", ""upserted"": 0, ""signals_ranked"": 2, ""brain_available"": true, ""signals_scanned"": 2, ""signals_approved"": 0, ""signals_excellent"": 0, ""invariant_breaches"": 0, ""trace_nodes_logged"": [""snapshot"", ""pre_flight"", ""scan"", ""gate"", ""state"", ""unknown"", ""upsert"", ""invariants"", ""cleanup"", ""rank""]}}",2026-07-20 14:44:15.631866+00
